79,0,0,0,0,41,0,4,7,0,43,9,25,2,1,13,5,0,0,7,0,0,9,0,1,4,6,0,25,0,0,0
0,11,0,0,1,0,1,0,0,4,20,0,20,1,1,0,11,0,0,16,3,7,2,7,1,14,0,0,14,6,3,0
0,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,13,0,0,12,2,3,9,12,13,0,0,0,0,0,11,0
0,15,0,13,0,0,0,0,0,5,16,0,3,14,1,0,3,24,0,3,0,2,0,6,0,0,0,0,4,24,5,0
19,0,7,0,16,0,13,13,18,0,14,39,6,9,0,1,6,16,24,0,14,0,23,19,14,0,2,0,0,2,3,13
0,1,0,16,19,0,0,0,0,0,72,27,2,0,4,0,0,2,0,4,34,21,0,0,6,0,1,0,0,0,18,0
20,0,0,0,0,30,21,2,0,0,16,27,0,0,0,15,0,5,0,0,70,4,0,0,9,9,0,0,0,12,14,0
36,4,5,1,0,26,0,0,18,4,0,2,0,16,8,17,4,9,0,6,17,11,13,0,10,2,2,4,13,17,0,0
0,0,26,10,0,0,4,3,0,12,12,13,0,0,0,48,17,0,20,0,25,30,0,0,4,9,0,0,0,4,0,0
56,10,0,26,1,0,0,6,15,0,24,10,0,0,1,44,0,9,0,0,0,39,0,0,1,0,0,12,0,0,0,0
110,13,10,1,0,0,0,0,0,47,168,194,0,3,24,3,43,0,0,0,16,5,5,0,0,12,0,1,9,0,0,0
22,2,0,11,18,4,0,0,11,111,224,60,2,0,0,36,2,2,3,0,22,0,8,0,0,0,16,0,14,16,1,0
115,0,0,21,5,0,0,17,0,27,106,142,28,0,13,16,0,0,79,18,0,10,0,0,6,0,0,18,12,6,19,6
89,0,27,25,0,0,0,0,7,9,135,0,0,9,1,37,11,0,0,5,3,7,2,0,4,0,14,0,0,29,2,0
0,0,0,0,50,0,16,0,25,3,43,0,16,21,0,0,6,0,0,35,0,14,7,18,0,0,27,14,5,8,21,0
0,18,19,37,5,0,1,5,0,0,44,0,0,9,0,22,0,0,0,20,13,0,0,3,0,11,0,0,8,10,0,0
68,0,0,3,0,0,0,22,0,0,0,3,20,0,0,17,0,0,0,0,12,28,42,1,0,10,0,0,0,2,0,50
0,0,0,0,0,0,0,0,0,0,17,0,12,0,8,6,0,0,6,19,10,26,0,0,27,0,5,48,13,7,1,0
125,29,2,0,17,0,16,0,23,0,14,0,12,14,0,26,0,0,6,0,0,7,3,0,9,7,57,76,0,0,0,0
72,0,0,0,0,58,0,0,7,0,30,0,0,24,19,14,0,4,8,0,0,12,26,10,0,1,67,0,38,0,0,29
